"𒠴";"GU₄@g";"x12834";"GU4@g";"@@@";"GU₄@g";"GU₄"
"𒠵";"GU₇";"x12835";"GU7";"@@@";"GU₇";"GU₇"
"𒠶";"GUB₃~a";"x12836";"GUB3~a";"@@@";"GUB₃~a";"GUB₃"
"𒠷";"GUB₃~b";"x12837";"GUB3~b";"@@@";"GUB₃~b";"GUB₃"
"𒠸";"GUB₃~c";"x12838";"GUB3~c";"@@@";"GUB₃~c";"GUB₃"
"𒠹";"GUB₃~d";"x12839";"GUB3~d";"@@@";"GUB₃~d";"GUB₃"
"𒠺";"GUG₂";"x1283A";"GUG2";"@@@";"GUG₂";"GUG₂"
"𒠻";"|GUG₂×SILA₃~a|";"x1283B";"|GUG2×SILA3~a|";"@@@";"|GUG₂×SILA₃~a|";"|GUG₂×SILA₃|"
"𒠼";"|GUG₂×TUR|";"x1283C";"|GUG2×TUR|";"@@@";"|GUG₂×TUR|";"|GUG₂×TUR|"
"𒠽";"GUKKAL~a";"x1283D";"GUKKAL~a";"@@@";"GUKKAL~a";"GUKKAL"
"𒠾";"GUKKAL~b";"x1283E";"GUKKAL~b";"@@@";"GUKKAL~b";"GUKKAL"
"𒠿";"GUKKAL~c";"x1283F";"GUKKAL~c";"@@@";"GUKKAL~c";"GUKKAL"
"𒡀";"GUKKAL~d";"x12840";"GUKKAL~d";"@@@";"GUKKAL~d";"GUKKAL"
"𒡁";"GUL";"x12841";"GUL";"@@@";"GUL";"GUL"
"𒡂";"GUM~a";"x12842";"GUM~a";"@@@";"GUM~a";"GUM"
"𒡃";"GUM~b";"x12843";"GUM~b";"@@@";"GUM~b";"GUM"
"𒡄";"GUM~b@n";"x12844";"GUM~b@n";"@@@";"GUM~b@n";"GUM"
"𒡅";"GUN₃~a";"x12845";"GUN3~a";"@@@";"GUN₃~a";"GUN₃"
"𒡆";"GUN₃~b";"x12846";"GUN3~b";"@@@";"GUN₃~b";"GUN₃"
"𒡇";"GUR";"x12847";"GUR";"@@@";"GUR";"GUR"
"𒡈";"GURUŠ~a";"x12848";"GURUŠ~a";"@@@";"GURUŠ~a";"GURUŠ"
"𒡉";"|GURUŠ~a×2(N14)|";"x12849";"|GURUŠ~a×2(N14)|";"@@@";"|GURUŠ~a×2(N14)|";"|GURUŠ×2(N14)|"
"𒡊";"GURUŠ~b";"x1284A";"GURUŠ~b";"@@@";"GURUŠ~b";"GURUŠ"
"𒡋";"|GURUŠ~b×2(N14)|";"x1284B";"|GURUŠ~b×2(N14)|";"@@@";"|GURUŠ~b×2(N14)|";"|GURUŠ×2(N14)|"
"𒡌";"|GURUŠ~c×2(N14)|";"x1284C";"|GURUŠ~c×2(N14)|";"@@@";"|GURUŠ~c×2(N14)|";"|GURUŠ×2(N14)|"
"𒡍";"GURUŠDA";"x1284D";"GURUŠDA";"@@@";"GURUŠDA";"GURUŠDA"
"𒡎";"HAL";"x1284E";"HAL";"@@@";"HAL";"HAL"
"𒡏";"HALUB";"x1284F";"HALUB";"@@@";"HALUB";"HALUB"
"𒡐";"HAŠHUR";"x12850";"HAŠHUR";"@@@";"HAŠHUR";"HAŠHUR"
"𒡑";"|HAŠHUR×MA|";"x12851";"|HAŠHUR×MA|";"@@@";"|HAŠHUR×MA|";"|HAŠHUR×MA|"
"𒡒";"HI";"x12852";"HI";"@@@";"HI";"HI"
"𒡓";"|HI×1(N57)|";"x12853";"|HI×1(N57)|";"@@@";"|HI×1(N57)|";"|HI×1(N57)|"
"𒡔";"|HI×1(N57@t)|";"x12854";"|HI×1(N57@t)|";"@@@";"|HI×1(N57@t)|";"|HI×1(N57)|"
"𒡕";"HI@g~a";"x12855";"HI@g~a";"@@@";"HI@g~a";"HI"
"𒡖";"HI@g~b";"x12856";"HI@g~b";"@@@";"HI@g~b";"HI"
"𒡗";"HI@g~c";"x12857";"HI@g~c";"@@@";"HI@g~c";"HI"
"𒡘";"I";"x12858";"I";"@@@";"I";"I"
"𒡙";"IB~a";"x12859";"IB~a";"@@@";"IB~a";"IB"
"𒡚";"IB~a@n";"x1285A";"IB~a@n";"@@@";"IB~a@n";"IB"
"𒡛";"IB~b";"x1285B";"IB~b";"@@@";"IB~b";"IB"
"𒡜";"IB~c";"x1285C";"IB~c";"@@@";"IB~c";"IB"
"𒡝";"IDIGNA";"x1285D";"IDIGNA";"@@@";"IDIGNA";"IDIGNA"
"𒡞";"IG~a";"x1285E";"IG~a";"@@@";"IG~a";"IG"
"𒡟";"IG~b";"x1285F";"IG~b";"@@@";"IG~b";"IG"
"𒡠";"IL";"x12860";"IL";"@@@";"IL";"IL"
"𒡡";"IM~a";"x12861";"IM~a";"@@@";"IM~a";"IM"
"𒡢";"IM~b";"x12862";"IM~b";"@@@";"IM~b";"IM"
"𒡣";"IN~b";"x12863";"IN~b";"@@@";"IN~b";"IN"
"𒡤";"IN~d";"x12864";"IN~d";"@@@";"IN~d";"IN"
"𒡥";"IR~a";"x12865";"IR~a";"@@@";"IR~a";"IR"
"𒡦";"IR~b";"x12866";"IR~b";"@@@";"IR~b";"IR"
"𒡧";"IR~c";"x12867";"IR~c";"@@@";"IR~c";"IR"
"𒡨";"IR~d";"x12868";"IR~d";"@@@";"IR~d";"IR"
"𒡩";"IŠ~a";"x12869";"IŠ~a";"@@@";"IŠ~a";"IŠ"
"𒡪";"IŠ~b";"x1286A";"IŠ~b";"@@@";"IŠ~b";"IŠ"
"𒡫";"IŠ~c";"x1286B";"IŠ~c";"@@@";"IŠ~c";"IŠ"
"𒡬";"KA~a";"x1286C";"KA~a";"@@@";"KA~a";"KA"
"𒡭";"|KA~a×SAR~a|";"x1286D";"|KA~a×SAR~a|";"@@@";"|KA~a×SAR~a|";"|KA×SAR|"
"𒡮";"KA₂~a";"x1286E";"KA2~a";"@@@";"KA₂~a";"KA₂"
"𒡯";"KA₂~b";"x1286F";"KA2~b";"@@@";"KA₂~b";"KA₂"
"𒡰";"|KA₂~d×LAM~b|";"x12870";"|KA2~d×LAM~b|";"@@@";"|KA₂~d×LAM~b|";"|KA₂×LAM|"
"𒡱";"KAB";"x12871";"KAB";"@@@";"KAB";"KAB"
"𒡲";"KAD₄~a";"x12872";"KAD4~a";"@@@";"KAD₄~a";"KAD₄"
"𒡳";"KAD₄~b";"x12873";"KAD4~b";"@@@";"KAD₄~b";"KAD₄"
"𒡴";"KAK~a";"x12874";"KAK~a";"@@@";"KAK~a";"KAK"
"𒡵";"KAK~b";"x12875";"KAK~b";"@@@";"KAK~b";"KAK"
"𒡶";"KAL~a";"x12876";"KAL~a";"@@@";"KAL~a";"KAL"
"𒡷";"KAL~b1";"x12877";"KAL~b1";"@@@";"KAL~b1";"KAL"
"𒡸";"KAL~b2";"x12878";"KAL~b2";"@@@";"KAL~b2";"KAL"
"𒡹";"KALAM~a";"x12879";"KALAM~a";"@@@";"KALAM~a";"KALAM"
"𒡺";"KALAM~b";"x1287A";"KALAM~b";"@@@";"KALAM~b";"KALAM"
"𒡻";"KALAM~c";"x1287B";"KALAM~c";"@@@";"KALAM~c";"KALAM"
"𒡼";"KALAM~d";"x1287C";"KALAM~d";"@@@";"KALAM~d";"KALAM"
"𒡽";"KALAM~e";"x1287D";"KALAM~e";"@@@";"KALAM~e";"KALAM"
"𒡾";"KALAM~f";"x1287E";"KALAM~f";"@@@";"KALAM~f";"KALAM"
"𒡿";"KALAM~g";"x1287F";"KALAM~g";"@@@";"KALAM~g";"KALAM"
"𒢀";"KALAM~h";"x12880";"KALAM~h";"@@@";"KALAM~h";"KALAM"
"𒢁";"KALAM~h2";"x12881";"KALAM~h2";"@@@";"KALAM~h2";"KALAM"
"𒢂";"KAR₂~a";"x12882";"KAR2~a";"@@@";"KAR₂~a";"KAR₂"
"𒢃";"KAR₂~b";"x12883";"KAR2~b";"@@@";"KAR₂~b";"KAR₂"
"𒢄";"KASKAL";"x12884";"KASKAL";"@@@";"KASKAL";"KASKAL"
"𒢅";"KAŠ~a";"x12885";"KAŠ~a";"@@@";"KAŠ~a";"KAŠ"
"𒢆";"KAŠ~b";"x12886";"KAŠ~b";"@@@";"KAŠ~b";"KAŠ"
"𒢇";"|KAŠ~b×ŠE~a@t|";"x12887";"|KAŠ~b×ŠE~a@t|";"@@@";"|KAŠ~b×ŠE~a@t|";"|KAŠ×ŠE|"
"𒢈";"KAŠ~c";"x12888";"KAŠ~c";"@@@";"KAŠ~c";"KAŠ"
"𒢉";"KAŠ~d";"x12889";"KAŠ~d";"@@@";"KAŠ~d";"KAŠ"
"𒢊";"KI";"x1288A";"KI";"@@@";"KI";"KI"
"𒢋";"KI@n";"x1288B";"KI@n";"@@@";"KI@n";"KI"
"𒢌";"|KI@n×DUB~a|";"x1288C";"|KI@n×DUB~a|";"@@@";"|KI@n×DUB~a|";"|KI×DUB|"
"𒢍";"KIB";"x1288D";"KIB";"@@@";"KIB";"KIB"
"𒢎";"KIB@g";"x1288E";"KIB@g";"@@@";"KIB@g";"KIB"
"𒢏";"KID~a";"x1288F";"KID~a";"@@@";"KID~a";"KID"
"𒢐";"KID~b";"x12890";"KID~b";"@@@";"KID~b";"KID"
"𒢑";"KID~c";"x12891";"KID~c";"@@@";"KID~c";"KID"
"𒢒";"KID~d";"x12892";"KID~d";"@@@";"KID~d";"KID"
"𒢓";"KID~e";"x12893";"KID~e";"@@@";"KID~e";"KID"
"𒢔";"KIN";"x12894";"KIN";"@@@";"KIN";"KIN"
"𒢕";"KIN₂~a";"x12895";"KIN2~a";"@@@";"KIN₂~a";"KIN₂"
"𒢖";"KIN₂~b";"x12896";"KIN2~b";"@@@";"KIN₂~b";"KIN₂"
"𒢗";"KIN₂~c";"x12897";"KIN2~c";"@@@";"KIN₂~c";"KIN₂"
"𒢘";"KIN₂~d";"x12898";"KIN2~d";"@@@";"KIN₂~d";"KIN₂"
"𒢙";"KIN₂~e";"x12899";"KIN2~e";"@@@";"KIN₂~e";"KIN₂"
"𒢚";"KISAL~a1";"x1289A";"KISAL~a1";"@@@";"KISAL~a1";"KISAL"
"𒢛";"KISAL~b1";"x1289B";"KISAL~b1";"@@@";"KISAL~b1";"KISAL"
"𒢜";"KISAL~b2";"x1289C";"KISAL~b2";"@@@";"KISAL~b2";"KISAL"
"𒢝";"KISAL~b2@t";"x1289D";"KISAL~b2@t";"@@@";"KISAL~b2@t";"KISAL"
"𒢞";"KISAL~b3";"x1289E";"KISAL~b3";"@@@";"KISAL~b3";"KISAL"
"𒢟";"KISIM~a";"x1289F";"KISIM~a";"@@@";"KISIM~a";"KISIM"
"𒢠";"KISIM~b";"x128A0";"KISIM~b";"@@@";"KISIM~b";"KISIM"
"𒢡";"KISIM~c";"x128A1";"KISIM~c";"@@@";"KISIM~c";"KISIM"
"𒢢";"KIŠ";"x128A2";"KIŠ";"@@@";"KIŠ";"KIŠ"
"𒢣";"KIŠIK~a";"x128A3";"KIŠIK~a";"@@@";"KIŠIK~a";"KIŠIK"
"𒢤";"KIŠIK~b";"x128A4";"KIŠIK~b";"@@@";"KIŠIK~b";"KIŠIK"
"𒢥";"KU~a";"x128A5";"KU~a";"@@@";"KU~a";"KU"
"𒢦";"KU~b1";"x128A6";"KU~b1";"@@@";"KU~b1";"KU"
"𒢧";"KU~b2";"x128A7";"KU~b2";"@@@";"KU~b2";"KU"
"𒢨";"KU₃~a";"x128A8";"KU3~a";"@@@";"KU₃~a";"KU₃"
"𒢩";"KU₃~c";"x128A9";"KU3~c";"@@@";"KU₃~c";"KU₃"
"𒢪";"KU₆~a";"x128AA";"KU6~a";"@@@";"KU₆~a";"KU₆"
"𒢫";"|KU₆~a+KU₆~a|";"x128AB";"|KU6~a+KU6~a|";"@@@";"|KU₆~a+KU₆~a|";"|KU₆+KU₆|"
"𒢬";"KU₆~c";"x128AC";"KU6~c";"@@@";"KU₆~c";"KU₆"
"𒢭";"KU₆~d";"x128AD";"KU6~d";"@@@";"KU₆~d";"KU₆"
"𒢮";"KUR~a";"x128AE";"KUR~a";"@@@";"KUR~a";"KUR"
"𒢯";"KUR~b";"x128AF";"KUR~b";"@@@";"KUR~b";"KUR"
"𒢰";"KUR~c";"x128B0";"KUR~c";"@@@";"KUR~c";"KUR"
"𒢱";"KUR@g~a";"x128B1";"KUR@g~a";"@@@";"KUR@g~a";"KUR"
"𒢲";"KUR@g~b";"x128B2";"KUR@g~b";"@@@";"KUR@g~b";"KUR"
"𒢳";"KUŠU₂~a";"x128B3";"KUŠU2~a";"@@@";"KUŠU₂~a";"KUŠU₂"
"𒢴";"KUŠU₂~b";"x128B4";"KUŠU2~b";"@@@";"KUŠU₂~b";"KUŠU₂"
"𒢵";"KUŠU₂~c";"x128B5";"KUŠU2~c";"@@@";"KUŠU₂~c";"KUŠU₂"
"𒢶";"KUŠU₂~d";"x128B6";"KUŠU2~d";"@@@";"KUŠU₂~d";"KUŠU₂"
"𒢷";"KUŠU₂~e";"x128B7";"KUŠU2~e";"@@@";"KUŠU₂~e";"KUŠU₂"
"𒢸";"KUŠU₂~f";"x128B8";"KUŠU2~f";"@@@";"KUŠU₂~f";"KUŠU₂"
"𒢹";"LA~b";"x128B9";"LA~b";"@@@";"LA~b";"LA"
"𒢺";"LA~d";"x128BA";"LA~d";"@@@";"LA~d";"LA"
"𒢻";"LA₂";"x128BB";"LA2";"@@@";"LA₂";"LA₂"
"𒢼";"LAGAB~a";"x128BC";"LAGAB~a";"@@@";"LAGAB~a";"LAGAB"
"𒢽";"|LAGAB~a×DU₆~a|";"x128BD";"|LAGAB~a×DU6~a|";"@@@";"|LAGAB~a×DU₆~a|";"|LAGAB×DU₆|"
"𒢾";"|LAGAB~a×KU₆~a|";"x128BE";"|LAGAB~a×KU6~a|";"@@@";"|LAGAB~a×KU₆~a|";"|LAGAB×KU₆|"
"𒢿";"|LAGAB~a×(KU₆~a+KU₆~a)|";"x128BF";"|LAGAB~a×(KU6~a+KU6~a)|";"@@@";"|LAGAB~a×(KU₆~a+KU₆~a)|";"|LAGAB×(KU₆+KU₆)|"
"𒣀";"|LAGAB~a×KUŠU₂~a@t|";"x128C0";"|LAGAB~a×KUŠU2~a@t|";"@@@";"|LAGAB~a×KUŠU₂~a@t|";"|LAGAB×KUŠU₂|"
"𒣁";"|LAGAB~a×ME~a|";"x128C1";"|LAGAB~a×ME~a|";"@@@";"|LAGAB~a×ME~a|";"|LAGAB×ME|"
"𒣂";"|LAGAB~a×NUN~b|";"x128C2";"|LAGAB~a×NUN~b|";"@@@";"|LAGAB~a×NUN~b|";"|LAGAB×NUN|"
"𒣃";"|LAGAB~a×PA~a|";"x128C3";"|LAGAB~a×PA~a|";"@@@";"|LAGAB~a×PA~a|";"|LAGAB×PA|"
"𒣄";"|LAGAB~a×SIG₇|";"x128C4";"|LAGAB~a×SIG7|";"@@@";"|LAGAB~a×SIG₇|";"|LAGAB×SIG₇|"
"𒣅";"|LAGAB~a×SU~a|";"x128C5";"|LAGAB~a×SU~a|";"@@@";"|LAGAB~a×SU~a|";"|LAGAB×SU|"
"𒣆";"|LAGAB~a×ŠA|";"x128C6";"|LAGAB~a×ŠA|";"@@@";"|LAGAB~a×ŠA|";"|LAGAB×ŠA|"
"𒣇";"|LAGAB~a×ŠITA~a1|";"x128C7";"|LAGAB~a×ŠITA~a1|";"@@@";"|LAGAB~a×ŠITA~a1|";"|LAGAB×ŠITA|"
"𒣈";"|LAGAB~a×TI|";"x128C8";"|LAGAB~a×TI|";"@@@";"|LAGAB~a×TI|";"|LAGAB×TI|"
"𒣉";"|LAGAB~a×U₄|";"x128C9";"|LAGAB~a×U4|";"@@@";"|LAGAB~a×U₄|";"|LAGAB×U₄|"
"𒣊";"|LAGAB~a×UB|";"x128CA";"|LAGAB~a×UB|";"@@@";"|LAGAB~a×UB|";"|LAGAB×UB|"
"𒣋";"|LAGAB~a×ZATU753|";"x128CB";"|LAGAB~a×ZATU753|";"@@@";"|LAGAB~a×ZATU753|";"|LAGAB×ZATU753|"
"𒣌";"|LAGAB~a×2(N14)|";"x128CC";"|LAGAB~a×2(N14)|";"@@@";"|LAGAB~a×2(N14)|";"|LAGAB×2(N14)|"
"𒣍";"|LAGAB~a×1(N58)|";"x128CD";"|LAGAB~a×1(N58)|";"@@@";"|LAGAB~a×1(N58)|";"|LAGAB×1(N58)|"
"𒣎";"LAGAB~b";"x128CE";"LAGAB~b";"@@@";"LAGAB~b";"LAGAB"
"𒣏";"|LAGAB~b×HI|";"x128CF";"|LAGAB~b×HI|";"@@@";"|LAGAB~b×HI|";"|LAGAB×HI|"
"𒣐";"|LAGAB~b×KUR~e|";"x128D0";"|LAGAB~b×KUR~e|";"@@@";"|LAGAB~b×KUR~e|";"|LAGAB×KUR|"
"𒣑";"|LAGAB~b×PA~a|";"x128D1";"|LAGAB~b×PA~a|";"@@@";"|LAGAB~b×PA~a|";"|LAGAB×PA|"
"𒣒";"|LAGAB~b×U₄|";"x128D2";"|LAGAB~b×U4|";"@@@";"|LAGAB~b×U₄|";"|LAGAB×U₄|"
"𒣓";"|LAGAB~b&LAGAB~b|";"x128D3";"|LAGAB~b&LAGAB~b|";"@@@";"|LAGAB~b&LAGAB~b|";"|LAGAB&LAGAB|"
"𒣔";"LAGAR~a";"x128D4";"LAGAR~a";"@@@";"LAGAR~a";"LAGAR"
"𒣕";"LAGAR~a@r";"x128D5";"LAGAR~a@r";"@@@";"LAGAR~a@r";"LAGAR"
"𒣖";"LAGAR~b1";"x128D6";"LAGAR~b1";"@@@";"LAGAR~b1";"LAGAR"
"𒣗";"LAGAR~b2";"x128D7";"LAGAR~b2";"@@@";"LAGAR~b2";"LAGAR"
"𒣘";"LAGAR~c";"x128D8";"LAGAR~c";"@@@";"LAGAR~c";"LAGAR"
"𒣙";"LAL₂~a";"x128D9";"LAL2~a";"@@@";"LAL₂~a";"LAL₂"
"𒣚";"|LAL₂~a×NAGA~a|";"x128DA";"|LAL2~a×NAGA~a|";"@@@";"|LAL₂~a×NAGA~a|";"|LAL₂×NAGA|"
"𒣛";"|LAL₂~a×NIM~b2|";"x128DB";"|LAL2~a×NIM~b2|";"@@@";"|LAL₂~a×NIM~b2|";"|LAL₂×NIM|"
"𒣜";"LAL₂~b";"x128DC";"LAL2~b";"@@@";"LAL₂~b";"LAL₂"
"𒣝";"LAL₃~a";"x128DD";"LAL3~a";"@@@";"LAL₃~a";"LAL₃"
"𒣞";"LAL₃~b";"x128DE";"LAL3~b";"@@@";"LAL₃~b";"LAL₃"
"𒣟";"LAM~a";"x128DF";"LAM~a";"@@@";"LAM~a";"LAM"
"𒣠";"LAM~b";"x128E0";"LAM~b";"@@@";"LAM~b";"LAM"
"𒣡";"LAM~b@r";"x128E1";"LAM~b@r";"@@@";"LAM~b@r";"LAM"
"𒣢";"LAM~b@t";"x128E2";"LAM~b@t";"@@@";"LAM~b@t";"LAM"
"𒣣";"LIŠ";"x128E3";"LIŠ";"@@@";"LIŠ";"LIŠ"
"𒣤";"LU₂";"x128E4";"LU2";"@@@";"LU₂";"LU₂"
"𒣥";"LUM";"x128E5";"LUM";"@@@";"LUM";"LUM"
"𒣦";"MA";"x128E6";"MA";"@@@";"MA";"MA"
"𒣧";"|MA×A|";"x128E7";"|MA×A|";"@@@";"|MA×A|";"|MA×A|"
"𒣨";"|MA×MA|";"x128E8";"|MA×MA|";"@@@";"|MA×MA|";"|MA×MA|"
"𒣩";"|MA×1(N58)|";"x128E9";"|MA×1(N58)|";"@@@";"|MA×1(N58)|";"|MA×1(N58)|"
"𒣪";"MA₂";"x128EA";"MA2";"@@@";"MA₂";"MA₂"
"𒣫";"MAGUR~a";"x128EB";"MAGUR~a";"@@@";"MAGUR~a";"MAGUR"
"𒣬";"MAGUR~b";"x128EC";"MAGUR~b";"@@@";"MAGUR~b";"MAGUR"
"𒣭";"MAH~a";"x128ED";"MAH~a";"@@@";"MAH~a";"MAH"
"𒣮";"|MAH~a×AB₂|";"x128EE";"|MAH~a×AB2|";"@@@";"|MAH~a×AB₂|";"|MAH×AB₂|"
"𒣯";"|MAH~a×GUKKAL~a|";"x128EF";"|MAH~a×GUKKAL~a|";"@@@";"|MAH~a×GUKKAL~a|";"|MAH×GUKKAL|"
"𒣰";"|MAH~a×KU₆~a|";"x128F0";"|MAH~a×KU6~a|";"@@@";"|MAH~a×KU₆~a|";"|MAH×KU₆|"
"𒣱";"|MAH~a×MAŠ|";"x128F1";"|MAH~a×MAŠ|";"@@@";"|MAH~a×MAŠ|";"|MAH×MAŠ|"
"𒣲";"|MAH~a×NA~a|";"x128F2";"|MAH~a×NA~a|";"@@@";"|MAH~a×NA~a|";"|MAH×NA|"
"𒣳";"|MAH~a×(SILA₃~a×UMBIN~a)|";"x128F3";"|MAH~a×(SILA3~a×UMBIN~a)|";"@@@";"|MAH~a×(SILA₃~a×UMBIN~a)|";"|MAH×(SILA₃×UMBIN)|"
"𒣴";"|MAH~a×TUG₂~a|";"x128F4";"|MAH~a×TUG2~a|";"@@@";"|MAH~a×TUG₂~a|";"|MAH×TUG₂|"
"𒣵";"|MAH~a×TUN₃~c|";"x128F5";"|MAH~a×TUN3~c|";"@@@";"|MAH~a×TUN₃~c|";"|MAH×TUN₃|"
"𒣶";"|MAH~a×UD₅~a|";"x128F6";"|MAH~a×UD5~a|";"@@@";"|MAH~a×UD₅~a|";"|MAH×UD₅|"
"𒣷";"|MAH~a×UDU~a|";"x128F7";"|MAH~a×UDU~a|";"@@@";"|MAH~a×UDU~a|";"|MAH×UDU|"
"𒣸";"|MAH~a×UR~a|";"x128F8";"|MAH~a×UR~a|";"@@@";"|MAH~a×UR~a|";"|MAH×UR|"
"𒣹";"|MAH~a×UTUA~a|";"x128F9";"|MAH~a×UTUA~a|";"@@@";"|MAH~a×UTUA~a|";"|MAH×UTUA|"
"𒣺";"|MAH~a×ZATU659|";"x128FA";"|MAH~a×ZATU659|";"@@@";"|MAH~a×ZATU659|";"|MAH×ZATU659|"
"𒣻";"MAH~b";"x128FB";"MAH~b";"@@@";"MAH~b";"MAH"
"𒣼";"|MAH~b×NA~a|";"x128FC";"|MAH~b×NA~a|";"@@@";"|MAH~b×NA~a|";"|MAH×NA|"
"𒣽";"|MAH~b×SAL|";"x128FD";"|MAH~b×SAL|";"@@@";"|MAH~b×SAL|";"|MAH×SAL|"
"𒣾";"MAR~a";"x128FE";"MAR~a";"@@@";"MAR~a";"MAR"
"𒣿";"MAR~a@g";"x128FF";"MAR~a@g";"@@@";"MAR~a@g";"MAR"
"𒤀";"MAR~a@t";"x12900";"MAR~a@t";"@@@";"MAR~a@t";"MAR"
"𒤁";"MAR~b";"x12901";"MAR~b";"@@@";"MAR~b";"MAR"
"𒤂";"|MAR~b×GAR|";"x12902";"|MAR~b×GAR|";"@@@";"|MAR~b×GAR|";"|MAR×GAR|"
"𒤃";"|MAR~b×(LAGAB~b.ŠE₃)|";"x12903";"|MAR~b×(LAGAB~b.ŠE3)|";"@@@";"|MAR~b×(LAGAB~b.ŠE₃)|";"|MAR×(LAGAB.ŠE₃)|"
"𒤄";"|MAR~b×ŠE~a|";"x12904";"|MAR~b×ŠE~a|";"@@@";"|MAR~b×ŠE~a|";"|MAR×ŠE|"
"𒤅";"MAŠ";"x12905";"MAŠ";"@@@";"MAŠ";"MAŠ"
"𒤆";"MAŠ₂";"x12906";"MAŠ2";"@@@";"MAŠ₂";"MAŠ₂"
"𒤇";"MAŠ₂@g";"x12907";"MAŠ2@g";"@@@";"MAŠ₂@g";"MAŠ₂"
"𒤈";"ME~a";"x12908";"ME~a";"@@@";"ME~a";"ME"
"𒤉";"ME~b";"x12909";"ME~b";"@@@";"ME~b";"ME"
"𒤊";"ME₃";"x1290A";"ME3";"@@@";"ME₃";"ME₃"
"𒤋";"MEN~a";"x1290B";"MEN~a";"@@@";"MEN~a";"MEN"
"𒤌";"MEN~b";"x1290C";"MEN~b";"@@@";"MEN~b";"MEN"
"𒤍";"MES";"x1290D";"MES";"@@@";"MES";"MES"
"𒤎";"MIR~a";"x1290E";"MIR~a";"@@@";"MIR~a";"MIR"
"𒤏";"MIR~b";"x1290F";"MIR~b";"@@@";"MIR~b";"MIR"
"𒤐";"MU";"x12910";"MU";"@@@";"MU";"MU"
"𒤑";"MUD";"x12911";"MUD";"@@@";"MUD";"MUD"
"𒤒";"MUD₃~a";"x12912";"MUD3~a";"@@@";"MUD₃~a";"MUD₃"
"𒤓";"MUD₃~a@g";"x12913";"MUD3~a@g";"@@@";"MUD₃~a@g";"MUD₃"
"𒤔";"MUD₃~b";"x12914";"MUD3~b";"@@@";"MUD₃~b";"MUD₃"
"𒤕";"MUD₃~c";"x12915";"MUD3~c";"@@@";"MUD₃~c";"MUD₃"
"𒤖";"MUD₃~d";"x12916";"MUD3~d";"@@@";"MUD₃~d";"MUD₃"
"𒤗";"MUL";"x12917";"MUL";"@@@";"MUL";"MUL"
"𒤘";"MUN~a1";"x12918";"MUN~a1";"@@@";"MUN~a1";"MUN"
"𒤙";"MUN~a2";"x12919";"MUN~a2";"@@@";"MUN~a2";"MUN"
"𒤚";"MUN~a3";"x1291A";"MUN~a3";"@@@";"MUN~a3";"MUN"
"𒤛";"MUN~a4";"x1291B";"MUN~a4";"@@@";"MUN~a4";"MUN"
"𒤜";"MUN~b";"x1291C";"MUN~b";"@@@";"MUN~b";"MUN"
"𒤝";"MUNŠUB~a";"x1291D";"MUNŠUB~a";"@@@";"MUNŠUB~a";"MUNŠUB"
"𒤞";"MUNŠUB~b";"x1291E";"MUNŠUB~b";"@@@";"MUNŠUB~b";"MUNŠUB"
"𒤟";"MUNU₃";"x1291F";"MUNU3";"@@@";"MUNU₃";"MUNU₃"
"𒤠";"MUŠ";"x12920";"MUŠ";"@@@";"MUŠ";"MUŠ"
"𒤡";"MUŠ₃~a";"x12921";"MUŠ3~a";"@@@";"MUŠ₃~a";"MUŠ₃"
"𒤢";"MUŠ₃~a@g";"x12922";"MUŠ3~a@g";"@@@";"MUŠ₃~a@g";"MUŠ₃"
"𒤣";"MUŠ₃~b";"x12923";"MUŠ3~b";"@@@";"MUŠ₃~b";"MUŠ₃"
"𒤤";"MUŠEN";"x12924";"MUŠEN";"@@@";"MUŠEN";"MUŠEN"
"𒤥";"|1(N58).BAD|";"x12925";"|1(N58).BAD|";"@@@";"|1(N58).BAD|";"|1(N58).BAD|"
"𒤦";"|(1(N58).BAD)~b|";"x12926";"|(1(N58).BAD)~b|";"@@@";"|(1(N58).BAD)~b|";"|(1(N58).BAD)|"
"𒤧";"|3(N58).UR₃~b1|";"x12927";"|3(N58).UR3~b1|";"@@@";"|3(N58).UR₃~b1|";"|3(N58).UR₃|"
"𒤨";"NA~a";"x12928";"NA~a";"@@@";"NA~a";"NA"
"𒤩";"NA~b";"x12929";"NA~b";"@@@";"NA~b";"NA"
"𒤪";"NA~c";"x1292A";"NA~c";"@@@";"NA~c";"NA"
"𒤫";"NA₂~a";"x1292B";"NA2~a";"@@@";"NA₂~a";"NA₂"
"𒤬";"NA₂~b1";"x1292C";"NA2~b1";"@@@";"NA₂~b1";"NA₂"
"𒤭";"NA₂~b2";"x1292D";"NA2~b2";"@@@";"NA₂~b2";"NA₂"
"𒤮";"NA₂~c";"x1292E";"NA2~c";"@@@";"NA₂~c";"NA₂"
"𒤯";"NAB";"x1292F";"NAB";"@@@";"NAB";"NAB"
"𒤰";"NAGA~a";"x12930";"NAGA~a";"@@@";"NAGA~a";"NAGA"
"𒤱";"|NAGA~a×TAK₄~a|";"x12931";"|NAGA~a×TAK4~a|";"@@@";"|NAGA~a×TAK₄~a|";"|NAGA×TAK₄|"
"𒤲";"NAGA~b";"x12932";"NAGA~b";"@@@";"NAGA~b";"NAGA"
"𒤳";"NAGAR~a";"x12933";"NAGAR~a";"@@@";"NAGAR~a";"NAGAR"
